196.243469,0.026884,-109.183929,-4.344402,596.848145
-2.870592,-45.303211,68.891563,64.855293,191.089844
-2.870592,-45.303211,84.784157,82.684250,250.808655
-2.870592,-45.303211,120.406044,125.891739,391.252686
-6.154888,139.995163,-34.742290,-48.875977,442.925262
-6.154888,139.995163,-70.630424,-94.766632,737.376465
-6.154888,139.995163,-101.009827,-138.227142,1006.391113
196.010132,54.561386,-32.131756,-2.597523,250.281677
196.010132,54.561386,-76.497414,-2.294422,520.246826
196.010132,54.561386,-126.984619,-4.231426,826.773682
-8.225176,-171.493332,-71.525780,-1.910391,304.012268
-8.225176,-171.493332,-121.841568,-1.015865,638.583435
-8.225176,-171.493332,-175.936966,-3.326935,1000.295959
-8.102638,-26.665937,-91.156097,21.398457,337.408997
-8.102638,-26.665937,-142.624100,31.633232,541.492310
-8.102638,-26.665937,-186.741318,42.023277,718.335144
195.131760,189.764252,37.111000,-9.670830,269.493347
195.131760,189.764252,84.927841,-26.561043,375.137634
195.131760,189.764252,126.260094,-39.107471,464.710876
197.095795,-82.406601,-43.169014,3.595922,125.265060
197.095795,-82.406601,-94.573303,2.854073,372.363831
197.095795,-82.406601,-141.439240,0.690990,598.000000
-1.782095,-212.770538,83.548897,20.119328,263.604828
-1.782095,-212.770538,127.501884,26.225639,509.994263
-1.782095,-212.770538,182.715714,30.578180,818.598755
198.798004,-153.794342,2.924990,-36.858349,8.822418
198.798004,-153.794342,6.156105,-86.947914,229.593658
198.798004,-153.794342,8.356157,-114.315010,350.137695
-3.139078,-228.408066,-62.403275,-35.486195,250.744690
-3.139078,-228.408066,-98.778107,-61.727001,550.785767
-3.139078,-228.408066,-143.464752,-97.962860,933.865417
-7.244316,142.103424,-51.620502,-33.559349,302.255371
-7.244316,142.103424,-96.618553,-57.267342,434.803589
-7.244316,142.103424,-137.539520,-80.032494,556.669312
-7.690038,207.050430,-9.875477,-87.443329,527.610596
-7.690038,207.050430,-8.874727,-114.348816,625.946350
-7.690038,207.050430,-5.571114,-157.940704,786.037964
199.058395,-156.250565,-43.169014,3.595922,125.265060
199.058395,-156.250565,-71.869843,6.310969,312.621582
199.058395,-156.250565,-114.307335,9.879748,589.194031
-2.612800,-223.556076,-54.644798,-40.975876,24.325165
-2.612800,-223.556076,-94.345825,-65.265144,193.541245
-2.612800,-223.556076,-147.179764,-93.916069,412.156982
193.709702,18.980314,14.388813,-41.832966,214.017090
193.709702,18.980314,35.852375,-88.077087,439.429932
193.709702,18.980314,51.136425,-124.500923,614.654541
-6.812005,-131.818787,70.697571,21.700520,210.471558
-6.812005,-131.818787,116.407516,29.002825,425.525879
-6.812005,-131.818787,168.745392,35.276951,669.651245
198.775238,230.907745,-32.531048,51.124981,468.494690
198.775238,230.907745,-66.937187,100.157898,703.466858
198.775238,230.907745,-84.145706,123.743683,818.000000
-4.506704,-54.897522,89.578033,37.856880,355.922394
-4.506704,-54.897522,140.250580,64.216621,597.500000
-4.506704,-54.897522,172.419342,81.792221,752.313538
